Date,Pandemic,Consumption_1,Consumption_2,Close NASDQ,Net Income (in millions),SPOT EXCHANGE RATE - EURO AREA,"UNITED KINGDOM -- SPOT EXCHANGE RATE, US$/POUND (1/RXI_N.B.UK)","JAPAN -- SPOT EXCHANGE RATE, YEN/US$","Market yield on U.S. Treasury securities at 10-year   constant maturity, quoted on investment basis",Unemployment,Commercial and Industral loans,Government investment
2020/10/1,-66588466.02813818,250.92034028524944,272.6719127986875,11326.50977,9.0,1.1752,1.2901,105.53,0.68,7.142018969,-27.0,187.6327761
2020/10/2,-66335088.88762506,250.1882651152839,270.781663051026,11075.01953,9.0,1.1706,1.2928,105.36,0.7,7.134445701,-26.93333333,187.6516866
2020/10/5,-65696914.69389773,249.45609536150184,268.89136025006275,11332.49023,9.0,1.1784,1.2972,105.7,0.78,7.126872433,-26.86666667,187.670597
2020/10/6,-65457272.78518476,248.72393381898223,267.0010525850771,11154.59961,9.0,1.1778,1.2945,105.64,0.76,7.119299166,-26.8,187.6895075
2020/10/7,-65174117.27446776,247.99176406400895,265.1107498498712,11364.59961,9.0,1.1766,1.2914,105.97,0.81,7.111725898,-26.73333333,187.7084179
2020/10/8,-64898610.10768485,247.25960274067185,263.22044233064264,11420.98047,9.0,1.1753,1.2944,105.98,0.78,7.10415263,-26.66666667,187.7273284
2020/10/9,-64628295.43381686,246.52743276770622,261.3301393839218,11579.94043,9.0,1.1819,1.3003,105.72,0.79,7.096579362,-26.6,187.7462388
2020/10/12,-63975563.26021554,245.7952714443699,259.4398318646922,11876.25977,9.0,1.1737,1.2968,105.55,0.74,7.089006094,-26.53333333,187.7651493
2020/10/13,-63717179.23429214,245.06310168340693,257.5495290614851,11863.90039,9.0,1.1737,1.2968,105.55,0.74,7.081432827,-26.46666667,187.7840597
2020/10/14,-63391597.99947656,244.33094035747612,255.65922160707348,11768.73047,9.0,1.1755,1.3023,105.08,0.73,7.073859559,-26.4,187.8029701
2020/10/15,-63069746.98554679,243.59877038591398,253.76891866129347,11713.87012,9.0,1.1701,1.2917,105.38,0.74,7.066286291,-26.33333333,187.8218806
2020/10/16,-62760317.51677649,242.86660906117427,251.87861114112454,11671.55957,9.0,1.1717,1.2931,105.41,0.76,7.058713023,-26.26666667,187.840791
2020/10/19,-61977297.95754289,242.92579871963946,251.9177994655325,11478.87988,9.0,1.1788,1.2998,105.42,0.78,7.051139755,-26.2,187.8597015
2020/10/20,-61677164.03716612,237.20899450966152,252.19449247476328,11516.49023,9.0,1.1824,1.2951,105.56,0.81,7.043566487,-26.13333333,187.8786119
2020/10/21,-61314644.942295566,231.4921953010095,252.47118748115815,11484.69043,9.0,1.187,1.3143,104.58,0.83,7.03599322,-26.06666667,187.8975224
2020/10/22,-60925852.33981265,225.77539131100656,252.74788063603285,11506.00977,9.0,1.1824,1.309,104.88,0.87,7.028419952,-26.0,187.9164328
2020/10/23,-60548550.17181571,220.05859187221165,253.02457549382498,11548.28027,9.0,1.1844,1.3039,104.78,0.85,7.020846684,-25.93333333,187.9353433
2020/10/26,-59584637.35714354,214.34178791550477,253.30126865816231,11358.94043,9.0,1.1816,1.3021,104.86,0.81,7.013273416,-25.86666667,187.9542537
2020/10/27,-59243885.31938227,208.62498867236556,253.57796372085187,11431.34961,9.0,1.1834,1.3067,104.44,0.79,7.005700148,-25.8,187.9731642
2020/10/28,-58818212.29235153,202.90818443987024,253.8546567246316,11004.87012,9.0,1.1751,1.2997,104.33,0.79,6.998126881,-25.73333333,187.9920746
2020/10/29,-58386109.034406446,197.19138527686303,254.13135174298256,11185.58984,9.0,1.1658,1.289,104.69,0.85,6.990553613,-25.66666667,188.0109851
2020/10/30,-57944905.62917344,191.4745812651368,254.40804489229194,10911.58984,9.0,1.1647,1.2933,104.54,0.88,6.982980345,-25.6,188.0298955
2020/11/2,-56868535.63524748,185.7577818024204,254.6847397436934,10957.61035,9.0,1.1634,1.2904,104.8,0.87,6.982980345,-25.6,188.048806
2020/11/3,-56434126.008320324,180.0410640301867,254.9614906882334,11160.57031,9.0,1.1724,1.305,104.5,0.9,6.980455644,-25.33333333,188.0677164
2020/11/4,-56083848.43210222,174.32429083702831,255.23820315247966,11590.78027,9.0,1.173,1.3021,104.39,0.78,6.977930943,-25.06666667,188.0866269
2020/11/5,-55566991.20872565,168.60751265350657,255.5149136224066,11890.92969,9.0,1.1809,1.3116,103.67,0.79,6.975406242,-24.8,188.1055373
2020/11/6,-55098276.10174807,162.89073954008208,255.79162610795692,11895.23047,9.0,1.1886,1.3162,103.32,0.83,6.972881541,-24.53333333,188.1244478
2020/11/9,-53976784.793361455,157.17396157434044,256.0683367227007,11713.78027,9.0,1.1811,1.3137,105.58,0.96,6.967832139,-24.26666667,188.1433582
2020/11/10,-53509395.73890189,151.45718816080822,256.3450491069469,11553.86035,9.0,1.181,1.3234,105.36,0.98,6.965307438,-24.0,188.1622687
2020/11/11,-53006352.333759025,145.74041027620243,256.6217597439364,11786.42969,9.0,1.1814,1.3142,105.16,0.88,6.962782737,-23.73333333,188.1811791
2020/11/12,-52517165.91778139,140.023637083044,256.8984722081826,11709.58984,9.0,1.1814,1.3142,105.16,0.88,6.960258036,-23.46666667,188.2000896
2020/11/13,-52008999.105776966,134.30685889873044,257.17518267822174,11829.29004,9.0,1.1824,1.3176,104.61,0.89,6.957733335,-23.2,188.219
2020/11/16,-50899783.04932761,128.59008578609868,257.4518951636602,11924.12988,9.0,1.1844,1.3197,104.54,0.91,6.955208634,-22.93333333,188.219
2020/11/17,-50398344.029622875,122.87330782175877,257.7286057793442,11899.33984,9.0,1.1862,1.3247,104.2,0.87,6.952683933,-22.66666667,188.251209
2020/11/18,-49919623.379394576,122.93252330702637,257.767811423428,11801.59961,9.0,1.1869,1.3299,103.72,0.88,6.950159232,-22.4,188.2834179
2020/11/19,-49409362.661929995,123.48049048473933,257.5941339043252,11904.70996,9.0,1.1843,1.3225,103.85,0.86,6.947634531,-22.13333333,188.3156269
2020/11/20,-48891864.36491116,124.02845289325418,257.420454470788,11854.96973,9.0,1.1857,1.3294,103.81,0.83,6.94510983,-21.86666667,188.3478358
2020/11/23,-47769487.69988992,124.57642350885294,257.2467702382734,11880.62988,9.0,1.1826,1.33,104.42,0.86,6.942585129,-21.6,188.3800448
2020/11/24,-47289876.798734814,125.12439068656646,257.0730927191694,12036.79004,9.0,1.1874,1.335,104.61,0.88,6.940060428,-21.33333333,188.4122537
2020/11/25,-46810830.70127861,125.67235309388953,256.89941335139065,12094.40039,9.0,1.1908,1.3378,104.39,0.88,6.937535727,-21.06666667,188.4444627
2020/11/27,-45797994.038134135,126.76829088699031,256.5520515330743,12205.84961,9.0,1.1948,1.3338,104.38,0.84,6.932486325,-20.53333333,188.5088806
2020/11/30,-44719142.63426021,127.25697747529644,256.3391260670756,12198.74023,9.0,1.1948,1.3338,104.38,0.84,6.929961624,-20.26666667,188.5410896
2020/12/1,-44187300.97935535,127.85032187685319,256.1421809642728,12355.11035,9.0,1.2039,1.3392,104.4,0.92,6.929961624,-20.0,188.5732985
2020/12/2,-43691563.370972045,128.4348704791286,255.99272374621455,12349.37012,9.0,1.2093,1.3348,104.52,0.95,6.899712853,-20.0,188.6377164
2020/12/3,-43141580.468338214,129.01947830122168,255.84329856490797,12377.17969,9.0,1.2152,1.3496,103.77,0.92,6.869464082,-19.64285714,188.6699254
2020/12/4,-42616917.58327788,129.6049907086099,255.69448761353033,12464.23047,9.0,1.2142,1.3485,104.16,0.97,6.83921531,-19.28571429,188.7021343
2020/12/7,-41436692.386129305,130.19050311578604,255.5456765954561,12519.9502,9.0,1.2138,1.3353,104.01,0.94,6.808966539,-18.92857143,188.7343433
2020/12/8,-40901463.69140172,130.7760107527837,255.39686379540365,12582.76953,9.0,1.2111,1.3358,104.14,0.92,6.778717768,-18.57142857,188.7665522
2020/12/9,-40380703.04622805,131.36152681803296,255.2480462762581,12338.9502,9.0,1.208,1.3392,104.28,0.95,6.748468997,-18.21428571,188.7987612
2020/12/10,-39257610.91742774,131.94703922661162,255.09923525912433,12405.80957,9.0,1.2118,1.3293,104.3,0.92,6.718220226,-17.85714286,188.8309701
2020/12/11,-38707431.07661744,132.5325470821825,254.95042260377423,12377.87012,9.0,1.2112,1.3197,103.88,0.9,6.687971454,-17.5,188.8631791
2020/12/14,-37509576.18727016,133.11805948957004,254.80161165239772,12440.04004,9.0,1.2145,1.3324,104.06,0.9,6.657722683,-17.14285714,188.8953881
2020/12/15,-36959779.23624573,133.7035755548192,254.65279413325212,12595.05957,9.0,1.2158,1.3434,103.69,0.92,6.627473912,-16.78571429,188.927597
2020/12/16,-36377290.14428586,134.2890831916055,254.5039812665019,12658.19043,9.0,1.2175,1.3503,103.59,0.92,6.597225141,-16.42857143,188.959806
2020/12/17,-35810870.52579395,134.87459559899366,254.35517031512424,12764.75,9.0,1.2258,1.3609,103.13,0.94,6.56697637,-16.07142857,188.9920149
2020/12/18,-35282707.69287904,134.97135675528895,254.41924281916283,12755.63965,9.0,1.2236,1.3497,103.35,0.95,6.536727599,-15.71428571,189.0242239
2020/12/21,-34105758.64159058,176.91375134622393,257.34675726942805,12742.51953,9.0,1.223,1.3354,103.44,0.95,6.506478827,-15.35714286,189.0564328
2020/12/22,-33548748.244973768,218.85614124430788,260.2742698914941,12807.91992,9.0,1.2172,1.3349,103.62,0.93,6.476230056,-15.0,189.0886418
2020/12/23,-33018187.177425716,260.7985321773819,263.2017909095273,12771.11035,9.0,1.2194,1.351,103.52,0.96,6.445981285,-14.64285714,189.1208507
2020/12/24,-32492067.723345567,302.7409220780597,266.1293034667766,12804.73047,9.0,1.2213,1.3447,103.84,0.94,6.415732514,-14.28571429,189.1530597
2020/12/28,-31171252.651253108,386.62570670732146,271.98433066344705,12899.41992,9.0,1.2213,1.3447,103.84,0.94,6.355234971,-13.57142857,189.2174776
2020/12/29,-30554128.098844383,428.56810137798885,274.91184513501696,12850.21973,9.0,1.2252,1.3512,103.5,0.94,6.3249862,-13.21428571,189.2496866
2020/12/30,-29976176.58844452,470.51049231106293,277.83936615305015,12870.0,9.0,1.228,1.3605,103.31,0.93,6.294737429,-12.85714286,189.2818955
2020/12/31,-29272147.39184878,512.4528821294136,280.76687875381106,12888.28027,9.0,1.223,1.3662,103.19,0.93,6.294737429,-12.5,189.3141045
2021/1/4,-27779935.77489396,596.3367629274941,286.6212998023091,12698.4502,73.89393939,1.2254,1.3551,103.19,0.93,6.288385526,-11.46666667,189.3785224
2021/1/5,-27104123.77889255,638.2790295773817,289.54872842939284,12818.95996,73.89393939,1.2295,1.362,102.7,0.96,6.285209574,-10.43333333,189.4107313
2021/1/6,-26479448.660162695,680.2212911563785,292.47615504096325,12740.79004,73.89393939,1.229,1.3593,103.25,1.04,6.282033623,-9.4,189.4429403
2021/1/7,-25776401.515934456,722.1635538486967,295.40359006886575,13067.48047,73.89393939,1.2265,1.3551,103.84,1.08,6.278857671,-8.366666667,189.4751493
2021/1/8,-25174580.664053615,764.1058202800125,298.3310185512447,13201.98047,73.89393939,1.2252,1.3583,103.89,1.13,6.27568172,-7.333333333,189.5073582
2021/1/11,-23846589.55626475,806.04808185901,301.2584451628171,13036.42969,73.89393939,1.2169,1.3522,104.16,1.15,6.272505768,-6.3,189.5395672
2021/1/12,-23277000.53683314,847.9903484291654,304.1858737685943,13072.42969,73.89393939,1.2168,1.3637,104.09,1.15,6.269329816,-5.266666667,189.5717761
2021/1/13,-22687632.880577195,889.9326100890856,307.1133003357139,13128.9502,73.89393939,1.2159,1.3631,103.91,1.1,6.266153865,-4.233333333,189.6039851
2021/1/14,-22109676.258078773,931.8748727814046,310.0407353636152,13112.63965,73.89393939,1.2156,1.369,103.66,1.15,6.262977913,-3.2,189.636194
2021/1/15,-21507234.400254842,973.8171344401355,312.96816199649265,12998.5,73.89393939,1.2099,1.3599,103.8,1.11,6.259801962,-2.166666667,189.668403
2021/1/19,-19919418.61854447,1015.8560334872824,315.9595768258305,13197.17969,73.89393939,1.2126,1.3627,103.86,1.1,6.253450059,-0.1,189.7328209
2021/1/20,-19343237.648447793,981.741018381602,306.1935008541394,13457.25,73.89393939,1.2143,1.3721,103.57,1.1,6.250274107,0.933333333,189.7650299
2021/1/21,-18855810.84198232,947.6260067149983,296.42741810327897,13530.91016,73.89393939,1.2143,1.3721,103.57,1.12,6.247098155,1.966666667,189.7972388
2021/1/22,-18363620.848513376,913.5109866986893,286.66134015857284,13543.05957,73.89393939,1.2179,1.3685,103.76,1.1,6.243922204,3.0,189.8294478
2021/1/25,-17349318.71243604,879.3959750320859,276.8952574077125,13635.99023,73.89393939,1.2138,1.3668,103.78,1.05,6.240746252,4.033333333,189.8616567
2021/1/26,-16877374.705490027,845.28095970643,267.12918129037735,13626.05957,73.89393939,1.2147,1.3729,103.69,1.05,6.237570301,5.066666667,189.8938657
2021/1/27,-16402375.521264827,811.1659482598042,257.36309868516037,13270.59961,73.89393939,1.2101,1.3688,104.09,1.04,6.234394349,6.1,189.9260746
2021/1/28,-15933812.459260287,777.0509330160769,247.59702258995762,13337.16016,73.89393939,1.2122,1.3727,104.31,1.07,6.231218398,7.133333333,189.9582836
2021/1/29,-15511582.052231275,742.9359165771007,237.83093805629233,13070.69043,73.89393939,1.2135,1.3723,104.64,1.11,6.228042446,8.166666667,189.9904925
2021/2/1,-14598744.341302793,708.8340949497745,227.9936301447167,13403.38965,73.89393939,1.207,1.3672,104.97,1.09,6.228042446,9.2,190.0227015
2021/2/2,-14236955.280152857,674.7190832819799,218.22754745961367,13612.78027,73.89393939,1.202,1.3644,105.09,1.12,6.22329823,9.2,190.0549104
2021/2/3,-13805715.743717771,640.6032925860571,208.46095132871378,13610.54004,73.89393939,1.2025,1.3652,105.05,1.15,6.218554013,8.80952381,190.0871194
2021/2/4,-13489737.413159097,606.4878937467731,198.69460902906636,13777.74023,73.89393939,1.1974,1.3665,105.43,1.15,6.213809797,8.419047619,190.1193284
2021/2/5,-13046958.379150761,572.3724910294401,188.9282730848459,13856.29981,73.89393939,1.2035,1.3714,105.44,1.19,6.20906558,8.028571429,190.1515373
2021/2/8,-12339631.439380506,538.2570871989988,179.16192879099341,13987.63965,73.89393939,1.2045,1.3738,105.19,1.19,6.199577147,7.638095238,190.1837463
2021/2/9,-11992111.43513918,504.14168456240446,169.3955929346617,14007.7002,73.89393939,1.2106,1.3796,104.62,1.18,6.194832931,7.247619048,190.2159552
2021/2/10,-11642551.049429486,470.0262855029323,159.6292504226733,13972.53027,73.89393939,1.2132,1.385,104.67,1.15,6.190088715,6.857142857,190.2481642
2021/2/11,-11310440.301002873,435.9108827858115,149.862914545151,14025.76953,73.89393939,1.2127,1.3822,104.75,1.16,6.185344498,6.466666667,190.2803731
2021/2/12,-11000636.644044988,401.79548394771865,140.09657217974623,14095.46973,73.89393939,1.2126,1.3855,104.94,1.2,6.180600282,6.076190476,190.3125821
2021/2/16,-10061879.793357585,333.56467748047,120.56389196286513,14047.5,73.89393939,1.2107,1.391,105.88,1.3,6.171111849,5.295238095,190.377
2021/2/17,-9757894.820419125,299.4492747633499,110.79755608534158,13965.49023,73.89393939,1.2042,1.3848,105.83,1.29,6.166367632,4.904761905,190.377
2021/2/18,-9437202.753919048,299.5455200660456,110.8612826924775,13865.36035,73.89393939,1.2078,1.3956,105.69,1.29,6.161623416,4.514285714,190.4105224
2021/2/19,-9134449.138102071,393.8826113785675,117.97141134144337,13874.45996,73.89393939,1.2136,1.4025,105.58,1.34,6.1568792,4.123809524,190.4440448
2021/2/22,-8478941.210699432,488.2197025520384,125.08153980031155,13533.04981,73.89393939,1.2155,1.4077,105.06,1.37,6.152134983,3.733333333,190.4775672
2021/2/23,-8124141.32733483,582.5567984143642,132.19167015125518,13465.2002,73.89393939,1.2142,1.4092,105.21,1.37,6.147390767,3.342857143,190.5110896
2021/2/24,-7760292.573941858,676.8938895886286,139.30179861001034,13597.96973,73.89393939,1.2143,1.4106,105.91,1.38,6.14264655,2.952380952,190.5446119
2021/2/25,-7419888.439139126,771.2309806811754,146.4119271133322,13119.42969,73.89393939,1.2229,1.4105,106.22,1.54,6.137902334,2.561904762,190.5781343
2021/2/26,-7100528.354607948,865.5680681144601,153.52206218348053,13192.34961,73.89393939,1.2093,1.3947,106.64,1.44,6.133158117,2.171428571,190.6116567
2021/3/1,-6448240.606218153,959.9447405993141,160.41849560254613,13588.83008,73.89393939,1.2054,1.3938,106.68,1.45,6.128413901,1.780952381,190.6451791
2021/3/2,-6163977.82644196,1054.2818364630439,167.52862595442934,13358.79004,73.89393939,1.2079,1.3962,106.75,1.42,6.128413901,1.39047619,190.6787015
2021/3/3,-5802202.485097437,1148.6189275541872,174.6387544568103,12997.75,73.89393939,1.2073,1.3978,106.92,1.47,6.133181974,1.0,190.7122239
2021/3/4,-5453214.899638842,1242.8601614840788,181.6854165164141,12723.46973,73.89393939,1.2045,1.3999,107.58,1.54,6.137950047,1.0,190.7457463
2021/3/5,-5128547.628906044,1337.208704458424,188.80312395189182,12920.15039,73.89393939,1.1914,1.3817,108.24,1.56,6.14271812,0.214285714,190.7792687
2021/3/8,-4417334.1165428655,1431.5574659215138,195.920977794015,12609.16016,73.89393939,1.1849,1.381,108.92,1.59,6.147486193,-0.571428571,190.812791
2021/3/9,-4039881.607662505,1525.9062273050827,203.03883168153143,13073.82031,73.89393939,1.1885,1.3884,108.64,1.55,6.152254266,-1.357142857,190.8463134
2021/3/10,-3670108.89199771,1620.2549934584283,210.15668741667008,13068.83008,73.89393939,1.19,1.3899,108.58,1.53,6.157022339,-2.142857143,190.8798358
2021/3/11,-3286109.0024527637,1714.603754921519,217.27454125879405,13398.66992,73.89393939,1.1978,1.398,108.44,1.54,6.161790412,-2.928571429,190.9133582
2021/3/12,-2923222.828817141,1808.952512645822,224.39240171313844,13319.86035,73.89393939,1.1952,1.3925,108.87,1.64,6.166558485,-3.714285714,190.9468806
2021/3/15,-2137598.0654577157,1903.3012740293912,231.510255600655,13459.70996,73.89393939,1.1917,1.3866,109.11,1.62,6.171326558,-4.5,190.980403
2021/3/16,-1723562.4882304077,1997.650035493272,238.62810944266602,13471.57031,73.89393939,1.1895,1.3892,109.01,1.62,6.176094631,-5.285714286,191.0139254
2021/3/17,-1266853.251683306,2091.9988018665954,245.74596532344822,13525.2002,73.89393939,1.1905,1.3888,109.22,1.63,6.180862703,-6.071428571,191.0474478
2021/3/18,-858525.211828297,2186.3475633310863,252.863819166513,13116.16992,73.89393939,1.1926,1.3938,108.97,1.71,6.185630776,-6.857142857,191.0809701
2021/3/19,-432815.8021605175,2280.6963247132526,259.98167305308897,13215.24023,73.89393939,1.1909,1.3872,108.85,1.74,6.190398849,-7.642857143,191.1144925
2021/3/22,488399.8890184568,2280.8042403069694,260.0531250444205,13377.54004,73.89393939,1.1932,1.3856,108.67,1.69,6.195166922,-8.428571429,191.1480149
2021/3/23,910901.8295040011,2215.4835010828833,231.1945560252944,13227.7002,73.89393939,1.1872,1.3795,108.61,1.63,6.199934995,-9.214285714,191.1815373
2021/3/24,1461589.4848816183,2150.1627667131,202.33598881110507,12961.88965,73.89393939,1.1831,1.3723,108.81,1.62,6.204703068,-10.0,191.2150597
2021/3/25,1959069.034563908,2084.8420274890163,173.4774197919787,12977.67969,73.89393939,1.1777,1.3722,109.13,1.63,6.209471141,-10.78571429,191.2485821
2021/3/26,2424784.413401537,2019.521293037304,144.61885255565824,13138.73047,73.89393939,1.1798,1.3794,109.55,1.67,6.214239214,-11.57142857,191.2821045
2021/3/29,3449473.725307943,1954.2005538154153,115.7602835373589,13059.65039,73.89393939,1.1779,1.3793,109.73,1.73,6.219007287,-12.35714286,191.3156269
2021/3/30,3926593.8796572476,1888.8798231012984,86.90170975457458,13045.38965,73.89393939,1.1724,1.3729,110.19,1.73,6.22377536,-13.14285714,191.3491493
2021/3/31,4499324.669868287,1823.5590838772146,58.043140735447885,13246.87012,73.89393939,1.1743,1.3795,110.61,1.74,6.228543433,-13.92857143,191.3826716
2021/4/1,5050150.576846231,1758.3087158110213,28.804670947106988,13480.11035,84.28787879,1.1772,1.3825,110.61,1.69,6.228543433,-14.71428571,191.416194
2021/4/5,6576049.467016145,1627.6672422163595,-28.912465286094868,13705.58984,84.28787879,1.181,1.3907,110.08,1.73,6.190083525,-15.5,191.4832388
2021/4/6,7092246.888729671,1562.3462845844556,-57.77118075632089,13698.37988,84.28787879,1.1852,1.3849,109.83,1.67,6.170853571,-15.09047619,191.5167612
2021/4/7,7621434.838326544,1497.0250264859137,-86.6300991170499,13688.83984,84.28787879,1.189,1.3757,109.67,1.68,6.151623616,-14.68095238,191.5502836
2021/4/8,8357925.110831192,1431.7037636947316,-115.48901923927745,13829.30957,84.28787879,1.1904,1.3739,109.25,1.64,6.132393662,-14.27142857,191.583806
